claim,label_text,labels
leonidas raptakis says rhode island is almost dead last among northeastern states in the length of time first-degree murderers must spend in prison before theyre eligible for parole.,TRUE,0
leonidas raptakis says secretary of state a. ralph mollis wrongly takes credit for small-business program,TRUE,0
leonidas raptakis says the minimum wage has risen $2.35 in the last two years. thats 31 percent.,FALSE,1
"lesley cohen says its bad enough that (stephen) silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets. but when silberkraus isnt acting in films that degrade women, hes stalking them in his personal time.",TRUE,0
leslie curran says tarpon springs takes its homeless to st. petersburg.,FALSE,1
"leslie geissler munger says my opponent was on both the city of chicago payroll and the state of illinois payroll simultaneously, taking full salary, funding her full pension benefits both as a city worker and as a state worker for 10 years.",TRUE,0
let america work says russ feingold was the only senator to vote against homeland security.,FALSE,1
let freedom ring says gm used taxpayer dollars to prop up operations in china.,FALSE,1
let freedom ring says obama flip-flopped on banning handguns.,TRUE,0
let freedom ring says obama flip-flopped on withdrawing troops from iraq.,FALSE,1
let freedom ring says obama has flip-flopped on public campaign financing.,TRUE,0
leticia van de putte says bill whites program to bring dropouts back to school was so successful that almost every city in our state has replicated it.,TRUE,0
"leticia van de putte says dan patrick said that if women get paid less than a man for the same job, that thats not a problem.",TRUE,0
"leticia van de putte says dan patrick was the only state senator who voted against the veteran entrepreneurship program, a program that assists veterans in successfully starting up their own businesses.",TRUE,0
"leticia van de putte says in 2013, dan patrick voted against funding to test the backlog of rape kits, allowing rapists to walk free.",FALSE,1
leticia van de putte says only about 250 texans have been killed in action since 9/11.,FALSE,1
leticia van de putte says our men and women of the guard have been forced to contact food banks to feed themselves.,FALSE,1
leticia van de putte says our trade with mexico is $720 million a day; thats our no. 1 trading partner.,TRUE,0
leticia van de putte says residents of texas and san antonio can be fired or denied jobs because they are gay.,TRUE,0
"leticia van de putte says since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.",TRUE,0
leticia van de putte says ten retired nuns were barred from voting in the 2008 indiana democratic primary.,TRUE,0
leticia van de putte says texas high school graduates must pass algebra ii to be eligible for automatic admission to states public universities.,TRUE,0
leticia van de putte says the state-hired company that evaluates state-mandated student exams goes on craigslist to get examiners to read our students essays.,TRUE,0
lets get work says bill mccollum diverted a state plane to his home 53 times. a state auditor called it: likely a misuse of state resources.,TRUE,0
levar stoney says as executive director of the democratic party of virginia there were 300 people on my payroll in 2008.,TRUE,0
levar stoney says jack berry voted for a plan to cut $23.8 million from our schools.,TRUE,0
levar stoney says virginias banning of felons from voting is a jim crow-era law.,FALSE,1
lgbt progress says north carolina spent almost as much as it spends on government rape crisis programs in a year to convene a special session for hb2.,TRUE,0
"liberal blogger says under a proposed georgia law, women who miscarry could become felons.",TRUE,0
liberal bloggers says republican candidate for georgia governor dabbled in birther conspiracy theories.,TRUE,0
liberals are cool says q: what do these patriotic americans have in common? a: they are all draft dodgers.,FALSE,1
libertarian national committee says rick perry supported a guest worker program to help people who would otherwise be illegal aliens.,TRUE,0
libertarian national committee says sotomayor has had her rulings thrown out by the court a troubling four times.,TRUE,0
libertarian party broward county says the libertarian party is the third-largest political party in the u.s.,FALSE,1
libertarian party georgia says a proposed immigration bill will bankrupt georgia if passed.,FALSE,1
libertarian party georgia says the increase in the current state budget was greater than the inflation rate and the rate of population growth in georgia.,TRUE,0
libertarian party texas says the republican party lost 1.1 million registered voters since 2008. the democratic party lost 1.2 million registered voters (while) voter registration in the libertarian party rose 8 percent.,TRUE,0
liberty counsel says page 992 of the health care bill will establish school-based 'health' clinics. your children will be indoctrinated and your grandchildren may be aborted!,FALSE,1
liberty institute says an attack on a healthy 22-year-old homosexual man would be more protected under the law than an attack on an eight-year-old child.,TRUE,0
libraries yes committee says multnomah county libraries are open 44 hours per week the lowest of any library in the four-county region.,TRUE,0
libraries yes committee says the multnomah county library system is the second busiest in the nation.,TRUE,0
libraries yes committee says the typical homeowner will pay $4 more per month if library district passes.,TRUE,0
"libre initiative says latinos in nevada support educational savings accounts, helping more than 450,000 students access better schools. but catherine cortez masto is against it.",TRUE,0
libre initiative says the startup rate of hispanic businesses is three times the national rate.,TRUE,0
